,q_day
1988/6/30,187.19696599420567
1989/9/21,669.1358735966812
1989/10/23,88.84119774238798
1990/6/4,105.73790338706348
1990/6/20,109.45616034390656
1990/7/6,49.71365754663129
1991/5/22,65.15947314160319
1991/6/23,160.42009880477156
1992/6/9,34.85909747475986
1993/5/27,43.43005644857914
1993/8/31,558.1443248979847
1994/4/28,39.07973938355796
1994/5/14,112.31313029709462
1994/7/17,176.4011736592664
1994/8/2,121.17287602975098
1994/9/19,639.8699840300178
1996/6/20,129.43165824579262
1996/9/24,48.13179049018382
