,q_day
1988/4/12,1009.5755195806126
1988/4/28,486.40180317084656
1988/5/14,682.7401689549354
1988/9/19,114.44656230817368
1988/10/5,237.0099288393748
1988/11/6,402.250478770466
1989/5/1,1319.524970972264
1989/5/17,521.0653451816452
1989/6/2,315.20282524155465
1989/6/18,326.41744391051554
1989/8/21,2048.101463093232
1989/9/6,2384.8031524243474
1989/9/22,1876.560554278975
1989/10/8,98.0608921861426
1989/10/24,246.51464476872675
1990/5/4,2223.4965982175167
1990/6/5,198.00418347098935
1990/6/21,138.81702937576583
1990/7/7,102.99900018306204
1990/8/24,585.2120145422236
1991/6/8,2685.7889368076194
1991/8/11,140.30026535405062
1991/9/12,262.6427903533979
1992/4/23,261.7855070647061
1992/6/10,110.40571773565986
1992/7/28,2451.417555697297
1992/10/16,549.5694195913744
1993/9/1,1443.8421827362183
1993/10/19,366.1389958593631
1994/7/2,1502.633387800221
1994/8/3,57.81699815532208
1994/8/19,913.2766233422462
1994/10/22,605.832874333071
1995/6/19,57.60859631196138
1995/9/23,738.1285345780971
1995/10/25,173.2050170475024
1996/5/4,210.65429652455225
1996/5/20,145.65136247402307
1996/8/8,2319.8424111470035
1996/10/27,124.5346049120678
1997/4/5,359.2311871907986
1997/5/23,64.05827012443866
1997/8/27,815.9034119587161
1997/9/28,419.5518611761062
