,q_day
1988/5/7,562.0
1988/9/12,1700.0
1989/4/24,849.0
1990/9/2,2430.0
1991/5/16,399.0
1992/4/16,529.0
1992/5/2,222.0
1992/5/18,473.0
1992/6/19,120.0
1992/7/5,29.29999924
1992/9/23,1700.0
1994/4/22,1330.0
1994/5/8,926.0
1994/9/13,1040.0
1994/10/31,629.0
1995/4/9,560.0
1995/4/25,567.0
1996/9/2,1530.0
1996/10/4,672.0
1997/3/29,925.0
1997/6/1,20.29999924
1997/9/21,509.0
1997/10/7,189.0
