,q_day
1988/1/17,258.511642571181
1988/2/2,181.6093863360199
1988/3/5,172.93525464482593
1988/10/31,885.928476348187
1988/12/2,694.0078620434334
1989/1/19,363.57430123176886
1989/2/4,393.8285847103702
1989/10/2,1706.92759949601
1989/11/19,1516.523547226985
1990/1/6,254.07738133765517
1990/1/22,867.9386639384335
1990/2/7,757.9362533960136
1990/5/30,2104.50633486153
1990/8/18,1790.7472261166758
1991/2/10,335.49761450428656
1991/5/17,678.0547001949267
1991/6/18,1911.5622038736217
1991/7/4,1370.152318789951
1991/7/20,1486.1321721603629
1991/8/21,450.2433124909982
1991/9/6,1217.6888588789682
1991/10/24,586.7269497264995
1991/11/9,936.8667771135828
1992/5/19,1363.8246660346683
1992/6/4,1492.7584080710772
1992/8/23,1856.2926365501628
1992/10/10,238.5054329934518
1993/1/30,524.9440996833629
1993/5/22,994.7311707422635
1993/6/7,1346.839855652048
1993/7/9,2079.77253176266
1993/8/26,2100.4433488075806
1993/9/27,1743.1647484129082
1993/10/13,1967.155956523072
1993/12/16,957.55388642564
1994/2/2,642.9140030556224
1994/6/10,1588.9261380602877
1994/7/28,1809.762456431144
1994/8/29,1258.759937292018
1994/11/1,1213.7256907456856
1994/11/17,1025.290556375783
1994/12/19,498.883854542185
1995/1/4,828.9304144531856
1995/3/9,309.0286241798569
1995/3/25,498.0020297777804
1995/5/28,931.6686560421298
1995/6/29,1587.894808569275
1995/11/4,567.1295649827123
1995/11/20,1119.8562863331665
1995/12/6,974.0797180711842
1996/2/8,338.4690625789462
1996/4/28,527.5186611552118
1996/7/17,1738.5539843724036
1996/8/2,1542.022022167028
1996/11/22,269.97734964023044
1997/2/10,110.65108524778616
1997/3/30,296.21014899860376
1997/4/15,106.1369713174385
1997/6/2,1130.026444436405
1997/7/20,939.0562969608088
1997/9/6,869.5381331238339
1997/9/22,1212.2081053159343
1997/10/8,1179.1466813993984
