,q_day
1988/6/30,175.1016425748134
1989/9/21,669.7550229096252
1989/10/23,89.48645628833755
1990/6/4,99.45703760299035
1990/6/20,108.36540764757812
1990/7/6,57.25493532617272
1991/5/22,54.08776797152558
1991/6/23,165.19705125801718
1992/6/9,31.323615084477304
1993/5/27,40.93598982015414
1993/8/31,580.5572828982931
1994/4/28,34.64302255517735
1994/5/14,99.15286923266112
1994/7/17,179.5752195800862
1994/8/2,114.13957573449318
1994/9/19,635.8270105186791
1996/6/20,128.21457439180475
1996/9/24,44.34516386894707
