,q_day
1988/5/15,1531.7021656299796
1988/5/31,1674.6350737830749
1988/9/4,1517.0336643999335
1988/11/7,1588.2868642826802
1988/12/9,597.318138064966
1989/1/26,1266.3788025203723
1989/2/11,1501.0257653683095
1989/4/16,1450.7402501201743
1989/5/2,1526.6763539160472
1989/6/3,1661.535188071335
1989/10/25,1598.1467167675382
1990/3/18,1646.770762614288
1990/7/8,1573.537439914064
1990/10/12,1458.3039696808244
1990/12/15,457.46454610864976
1991/1/16,697.331325689901
1991/3/21,780.4973435335535
1991/4/22,1192.529083181073
1991/5/8,1527.0854145115757
1991/6/25,1127.376778141554
1991/7/11,1556.4517173361974
1991/9/13,1403.0666736490152
1991/9/29,1218.9760172783365
1991/10/31,1159.6459747361505
1991/12/2,412.7712912510987
1992/2/20,469.10055214827
1992/5/26,1573.1022887020924
1992/7/29,1138.3520980167673
1992/8/14,783.9093105665037
1992/10/17,1529.100800415408
1993/5/29,981.366442635129
1993/6/14,880.9354038521221
1993/6/30,1155.6979649448888
1993/7/16,1372.7461891716805
1993/8/1,1736.671030638261
1993/9/2,1064.8734392032454
1993/11/21,417.829623254752
1994/1/8,705.2828540218982
1994/4/14,980.1390400698648
1994/4/30,1391.829691413883
1994/7/3,1163.416562740066
1994/7/19,1035.9184238873
1994/8/4,939.0033195347444
1994/9/5,857.9060642706922
1994/10/23,1003.5606979895364
1994/11/8,876.1416175030612
1995/1/11,348.7991814658589
1995/6/4,664.015496961509
1995/6/20,484.545005870682
1995/8/7,468.6651224457305
1995/9/24,1127.4686189790727
1995/10/26,996.7865495925683
1995/11/27,45.47459920690801
1996/2/15,364.0528632298001
1996/6/6,1092.5376073323455
1996/9/26,1143.7347116199674
1996/10/28,1019.1018771901744
1996/11/13,147.2143594244464
1996/11/29,425.3684585083419
1997/1/16,337.536202742713
1997/2/17,538.8433484903942
1997/7/27,1175.2624926614772
1997/8/12,941.9946239362314
1997/8/28,973.8420563121892
1997/10/15,741.911962485966
1997/10/31,542.0614175784966
1997/11/16,288.7105379258846
1997/12/18,965.8399986581634
