,q_day
1988/6/30,123.0
1989/9/21,519.0
1989/10/23,318.0
1990/6/4,70.40000153
1990/6/20,165.0
1990/7/6,111.0
1991/5/22,50.20000076
1991/6/23,125.0
1992/6/9,122.0
1993/5/27,99.69999695
1993/8/31,111.0
1994/4/28,125.0
1994/5/14,201.0
1994/7/17,100.0
1994/8/2,221.0
1994/9/19,254.0
1996/6/20,128.0
1996/9/24,88.19999695
